Position X,Position Y,Position Z
419600.000,4805320.000,1513.545
419600.000,4805310.000,1515.352
419600.000,4805330.000,1511.276
419600.000,4805350.000,1506.855
419600.000,4805340.000,1508.850
419600.000,4805410.000,1498.923
419600.000,4805480.000,1491.360
419600.000,4805470.000,1492.156
419600.000,4805490.000,1490.373
419600.000,4805510.000,1480.003
419600.000,4805500.000,1485.690
419600.000,4805430.000,1494.925
419600.000,4805420.000,1496.995
419600.000,4805440.000,1493.271
419600.000,4805460.000,1493.230
419600.000,4805450.000,1493.256
419606.128,4805713.872,1460.303
419607.184,4805302.816,1518.138
419610.000,4805590.000,1470.316
419610.000,4805580.000,1473.394
419610.000,4805600.000,1466.849
419610.000,4805620.000,1460.303
419610.000,4805610.000,1460.303
419610.000,4805540.000,1481.139
419610.000,4805530.000,1482.274
419610.000,4805550.000,1481.138
419610.000,4805570.000,1476.724
419610.000,4805560.000,1479.769
419610.000,4805630.000,1460.303
419610.000,4805700.000,1460.303
419610.000,4805690.000,1460.303
419610.000,4805710.000,1460.303
419610.000,4805714.800,1460.303
419610.000,4805303.491,1519.054
419610.000,4805650.000,1460.303
419610.000,4805640.000,1460.303
419610.000,4805660.000,1460.303
419610.000,4805680.000,1460.303
419610.000,4805670.000,1460.303
419610.000,4805520.000,1486.597
419610.000,4805370.000,1507.688
419610.000,4805360.000,1509.461
419610.000,4805380.000,1506.404
419610.000,4805400.000,1505.313
419610.000,4805390.000,1506.534
419610.000,4805320.000,1517.022
419610.000,4805310.000,1518.725
419610.000,4805330.000,1515.675
419610.000,4805350.000,1511.407
419610.000,4805340.000,1513.436
419610.000,4805410.000,1503.776
419610.000,4805480.000,1495.069
419610.000,4805470.000,1496.516
419610.000,4805490.000,1492.699
419610.000,4805510.000,1488.646
419610.000,4805500.000,1491.297
419610.000,4805430.000,1499.874
419610.000,4805420.000,1502.285
419610.000,4805440.000,1498.014
419610.000,4805460.000,1498.349
419610.000,4805450.000,1499.060
419614.196,4805715.804,1460.303
419615.252,4805304.748,1520.948
419620.000,4805590.000,1469.878
419620.000,4805580.000,1474.686
419620.000,4805600.000,1466.524
419620.000,4805620.000,1460.303
419620.000,4805610.000,1460.303
419620.000,4805540.000,1488.164
419620.000,4805530.000,1489.873
419620.000,4805550.000,1485.545
419620.000,4805570.000,1478.722
419620.000,4805560.000,1482.214
419620.000,4805630.000,1460.303
419620.000,4805700.000,1460.303
419620.000,4805690.000,1460.303
419620.000,4805710.000,1460.303
419620.000,4805717.194,1460.303
419620.000,4805305.886,1522.822
419620.000,4805650.000,1460.304
419620.000,4805640.000,1460.303
419620.000,4805660.000,1460.303
419620.000,4805680.000,1460.303
419620.000,4805670.000,1460.303
419620.000,4805520.000,1492.324
419620.000,4805370.000,1513.326
419620.000,4805360.000,1515.021
419620.000,4805380.000,1512.105
419620.000,4805400.000,1510.024
419620.000,4805390.000,1510.607
419620.000,4805320.000,1521.148
419620.000,4805310.000,1522.727
419620.000,4805330.000,1520.141
419620.000,4805350.000,1516.549
419620.000,4805340.000,1518.391
419620.000,4805410.000,1508.586
419620.000,4805480.000,1499.887
419620.000,4805470.000,1501.611
419620.000,4805490.000,1496.589
419620.000,4805510.000,1492.961
419620.000,4805500.000,1494.276
419620.000,4805430.000,1504.999
419620.000,4805420.000,1506.505
419620.000,4805440.000,1504.529
419620.000,4805460.000,1502.764
419620.000,4805450.000,1503.748
419622.264,4805717.736,1460.303
419623.320,4805306.680,1523.555
419630.000,4805590.000,1470.073
419630.000,4805580.000,1474.087
419630.000,4805600.000,1466.078
419630.000,4805620.000,1460.303
419630.000,4805610.000,1460.303
419630.000,4805540.000,1491.300
419630.000,4805530.000,1493.415
419630.000,4805550.000,1487.766
419630.000,4805570.000,1479.245
419630.000,4805560.000,1483.227
419630.000,4805630.000,1460.303
419630.000,4805700.000,1460.303
419630.000,4805690.000,1460.303
419630.000,4805710.000,1460.303
419630.000,4805719.589,1460.303
419630.000,4805308.280,1524.694
419630.000,4805650.000,1460.303
419630.000,4805640.000,1460.303
419630.000,4805660.000,1460.303
419630.000,4805680.000,1460.303
419630.000,4805670.000,1460.303
419630.000,4805520.000,1495.758
419630.000,4805370.000,1517.287
419630.000,4805360.000,1518.852
419630.000,4805380.000,1515.933
419630.000,4805400.000,1514.368
419630.000,4805390.000,1514.946
419630.000,4805320.000,1523.766
419630.000,4805310.000,1524.584
419630.000,4805330.000,1522.815
419630.000,4805350.000,1520.117
419630.000,4805340.000,1521.456
419630.000,4805410.000,1512.079
419630.000,4805480.000,1504.131
419630.000,4805470.000,1504.753
419630.000,4805490.000,1501.292
419630.000,4805510.000,1496.893
419630.000,4805500.000,1498.391
419630.000,4805430.000,1508.782
419630.000,4805420.000,1509.857
419630.000,4805440.000,1508.047
419630.000,4805460.000,1505.946
419630.000,4805450.000,1506.849
419630.332,4805719.668,1460.303
419631.388,4805308.612,1524.870
419631.716,4805720.000,1460.303
419637.182,4805310.000,1525.717
419638.400,4805721.600,1460.303
419639.456,4805310.544,1526.032
419640.000,4805600.000,1465.331
419640.000,4805590.000,1469.974
419640.000,4805610.000,1460.303
419640.000,4805630.000,1460.303
419640.000,4805620.000,1460.303
419640.000,4805550.000,1489.678
419640.000,4805540.000,1493.634
419640.000,4805560.000,1483.849
419640.000,4805580.000,1473.466
419640.000,4805570.000,1479.159
419640.000,4805640.000,1460.303
419640.000,4805710.000,1460.303
419640.000,4805700.000,1460.303
419640.000,4805720.000,1460.303
419640.000,4805721.984,1460.303
419640.000,4805310.675,1526.135
419640.000,4805660.000,1460.303
419640.000,4805650.000,1460.303
419640.000,4805670.000,1460.303
419640.000,4805690.000,1460.303
419640.000,4805680.000,1460.303
419640.000,4805530.000,1497.121
419640.000,4805380.000,1519.659
419640.000,4805370.000,1520.998
419640.000,4805390.000,1518.451
419640.000,4805410.000,1515.599
419640.000,4805400.000,1517.404
419640.000,4805330.000,1525.693
419640.000,4805320.000,1525.766
419640.000,4805340.000,1524.625
419640.000,4805360.000,1522.370
419640.000,4805350.000,1523.522
419640.000,4805420.000,1513.821
419640.000,4805490.000,1505.709
419640.000,4805480.000,1507.977
419640.000,4805500.000,1503.680
419640.000,4805520.000,1500.177
419640.000,4805510.000,1502.238
419640.000,4805440.000,1512.104
419640.000,4805430.000,1512.779
419640.000,4805450.000,1511.253
419640.000,4805470.000,1509.115
419640.000,4805460.000,1510.424
419646.468,4805723.532,1460.303
419647.524,4805312.476,1528.350
419650.000,4805600.000,1464.337
419650.000,4805590.000,1469.938
419650.000,4805610.000,1460.303
419650.000,4805630.000,1460.303
419650.000,4805620.000,1460.303
419650.000,4805550.000,1491.415
419650.000,4805540.000,1495.690
419650.000,4805560.000,1485.496
419650.000,4805580.000,1473.925
419650.000,4805570.000,1479.618
419650.000,4805640.000,1460.303
419650.000,4805710.000,1460.303
419650.000,4805700.000,1460.303
419650.000,4805720.000,1460.303
419650.000,4805724.378,1460.303
419650.000,4805313.069,1529.381
419650.000,4805660.000,1460.303
419650.000,4805650.000,1460.303
419650.000,4805670.000,1460.303
419650.000,4805690.000,1460.304
419650.000,4805680.000,1460.303
419650.000,4805530.000,1499.241
419650.000,4805380.000,1523.667
419650.000,4805370.000,1525.125
419650.000,4805390.000,1522.170
419650.000,4805410.000,1519.220
419650.000,4805400.000,1520.610
419650.000,4805330.000,1530.163
419650.000,4805320.000,1529.789
419650.000,4805340.000,1529.220
419650.000,4805360.000,1526.506
419650.000,4805350.000,1527.879
419650.000,4805420.000,1517.777
419650.000,4805490.000,1509.607
419650.000,4805480.000,1511.505
419650.000,4805500.000,1507.813
419650.000,4805520.000,1502.712
419650.000,4805510.000,1506.412
419650.000,4805440.000,1516.183
419650.000,4805430.000,1516.802
419650.000,4805450.000,1515.547
419650.000,4805470.000,1513.110
419650.000,4805460.000,1514.755
419654.536,4805725.464,1460.303
419655.592,4805314.408,1531.720
419660.000,4805600.000,1465.987
419660.000,4805590.000,1469.914
419660.000,4805610.000,1460.303
419660.000,4805630.000,1460.303
419660.000,4805620.000,1460.303
419660.000,4805550.000,1494.190
419660.000,4805540.000,1497.756
419660.000,4805560.000,1490.053
419660.000,4805580.000,1475.433
419660.000,4805570.000,1482.772
419660.000,4805640.000,1460.303
419660.000,4805710.000,1460.303
419660.000,4805700.000,1460.303
419660.000,4805720.000,1460.303
419660.000,4805726.773,1460.303
419660.000,4805315.464,1533.774
419660.000,4805660.000,1460.303
419660.000,4805650.000,1460.303
419660.000,4805670.000,1460.303
419660.000,4805690.000,1460.303
419660.000,4805680.000,1460.303
419660.000,4805530.000,1502.112
419660.000,4805380.000,1528.441
419660.000,4805370.000,1529.730
419660.000,4805390.000,1527.152
419660.000,4805410.000,1523.839
419660.000,4805400.000,1525.498
419660.000,4805330.000,1534.868
419660.000,4805320.000,1534.214
419660.000,4805340.000,1533.969
419660.000,4805360.000,1530.974
419660.000,4805350.000,1532.514
419660.000,4805420.000,1522.329
419660.000,4805490.000,1514.018
419660.000,4805480.000,1516.039
419660.000,4805500.000,1512.021
419660.000,4805520.000,1505.258
419660.000,4805510.000,1508.232
419660.000,4805440.000,1521.300
419660.000,4805430.000,1521.623
419660.000,4805450.000,1520.771
419660.000,4805470.000,1517.974
419660.000,4805460.000,1519.774
419662.604,4805727.396,1460.303
419663.660,4805316.340,1535.160
419670.000,4805600.000,1468.848
419670.000,4805590.000,1471.602
419670.000,4805610.000,1465.040
419670.000,4805630.000,1460.303
419670.000,4805620.000,1460.303
419670.000,4805550.000,1497.144
419670.000,4805540.000,1500.944
419670.000,4805560.000,1493.068
419670.000,4805580.000,1479.027
419670.000,4805570.000,1487.274
419670.000,4805640.000,1460.303
419670.000,4805710.000,1460.303
419670.000,4805700.000,1460.303
419670.000,4805720.000,1460.303
419670.000,4805729.168,1460.303
419670.000,4805317.859,1537.090
419670.000,4805660.000,1460.303
419670.000,4805650.000,1460.303
419670.000,4805670.000,1460.303
419670.000,4805690.000,1460.303
419670.000,4805680.000,1460.303
419670.000,4805530.000,1504.561
419670.000,4805380.000,1533.409
419670.000,4805370.000,1534.357
419670.000,4805390.000,1532.256
419670.000,4805410.000,1528.524
419670.000,4805400.000,1530.362
419670.000,4805330.000,1537.649
419670.000,4805320.000,1537.169
419670.000,4805340.000,1537.035
419670.000,4805360.000,1535.490
419670.000,4805350.000,1536.647
419670.000,4805420.000,1527.133
419670.000,4805490.000,1519.232
419670.000,4805480.000,1521.489
419670.000,4805500.000,1516.620
419670.000,4805520.000,1507.954
419670.000,4805510.000,1511.557
419670.000,4805440.000,1526.749
419670.000,4805430.000,1526.779
419670.000,4805450.000,1526.235
419670.000,4805470.000,1523.360
419670.000,4805460.000,1525.053
419670.672,4805729.328,1460.303
419671.728,4805318.272,1537.556
419673.476,4805730.000,1460.303
419678.740,4805731.260,1460.303
419678.942,4805320.000,1539.363
419679.796,4805320.204,1539.583
419680.000,4805610.000,1466.912
419680.000,4805600.000,1470.040
419680.000,4805620.000,1463.623
419680.000,4805640.000,1460.303
419680.000,4805630.000,1460.303
419680.000,4805560.000,1494.927
419680.000,4805550.000,1500.079
419680.000,4805570.000,1489.242
419680.000,4805590.000,1474.071
419680.000,4805580.000,1482.107
419680.000,4805650.000,1460.304
419680.000,4805720.000,1460.303
419680.000,4805710.000,1460.303
419680.000,4805730.000,1460.303
419680.000,4805731.562,1460.303
419680.000,4805320.253,1539.655
419680.000,4805670.000,1460.303
419680.000,4805660.000,1460.303
419680.000,4805680.000,1460.303
419680.000,4805700.000,1460.303
419680.000,4805690.000,1460.303
419680.000,4805540.000,1503.938
419680.000,4805390.000,1538.214
419680.000,4805380.000,1538.857
419680.000,4805400.000,1537.923
419680.000,4805420.000,1532.224
419680.000,4805410.000,1533.857
419680.000,4805340.000,1540.451
419680.000,4805330.000,1540.873
419680.000,4805350.000,1540.622
419680.000,4805370.000,1539.505
419680.000,4805360.000,1539.651
419680.000,4805430.000,1532.021
419680.000,4805500.000,1520.824
419680.000,4805490.000,1524.368
419680.000,4805510.000,1516.560
419680.000,4805530.000,1507.644
419680.000,4805520.000,1511.873
419680.000,4805450.000,1532.104
419680.000,4805440.000,1532.595
419680.000,4805460.000,1530.621
419680.000,4805480.000,1526.946
419680.000,4805470.000,1528.638
419686.808,4805733.192,1460.303
419687.864,4805322.136,1542.332
419690.000,4805610.000,1467.521
419690.000,4805600.000,1470.935
419690.000,4805620.000,1464.987
419690.000,4805640.000,1460.303
419690.000,4805630.000,1462.084
419690.000,4805560.000,1497.652
419690.000,4805550.000,1502.516
419690.000,4805570.000,1492.435
419690.000,4805590.000,1478.527
419690.000,4805580.000,1486.946
419690.000,4805650.000,1460.303
419690.000,4805720.000,1460.303
419690.000,4805710.000,1460.303
419690.000,4805730.000,1460.303
419690.000,4805733.957,1460.303
419690.000,4805322.648,1543.113
419690.000,4805670.000,1460.303
419690.000,4805660.000,1460.303
419690.000,4805680.000,1460.303
419690.000,4805700.000,1460.303
419690.000,4805690.000,1460.303
419690.000,4805540.000,1506.810
419690.000,4805390.000,1542.995
419690.000,4805380.000,1543.097
419690.000,4805400.000,1544.113
419690.000,4805420.000,1538.069
419690.000,4805410.000,1539.694
419690.000,4805340.000,1544.407
419690.000,4805330.000,1544.180
419690.000,4805350.000,1544.784
419690.000,4805370.000,1543.120
419690.000,4805360.000,1543.915
419690.000,4805430.000,1538.009
419690.000,4805500.000,1526.160
419690.000,4805490.000,1529.717
419690.000,4805510.000,1521.457
419690.000,4805530.000,1511.790
419690.000,4805520.000,1516.974
419690.000,4805450.000,1537.745
419690.000,4805440.000,1537.745
419690.000,4805460.000,1536.928
419690.000,4805480.000,1532.339
419690.000,4805470.000,1535.016
419691.201,4805734.244,1460.303
419694.817,4805735.183,1460.303
419695.932,4805324.068,1544.405
419700.000,4805610.000,1471.592
419700.000,4805600.000,1475.597
419700.000,4805620.000,1468.519
419700.000,4805640.000,1461.683
419700.000,4805630.000,1464.383
419700.000,4805560.000,1500.646
419700.000,4805550.000,1505.680
419700.000,4805570.000,1496.521
419700.000,4805590.000,1485.784
419700.000,4805580.000,1492.279
419700.000,4805650.000,1460.304
419700.000,4805720.000,1460.303
419700.000,4805710.000,1460.303
419700.000,4805730.000,1460.303
419700.000,4805736.530,1460.303
419700.000,4805325.043,1545.417
419700.000,4805670.000,1460.303
419700.000,4805660.000,1460.303
419700.000,4805680.000,1460.304
419700.000,4805700.000,1460.303
419700.000,4805690.000,1460.303
419700.000,4805540.000,1511.009
419700.000,4805390.000,1548.300
419700.000,4805380.000,1547.691
419700.000,4805400.000,1549.840
419700.000,4805420.000,1544.357
419700.000,4805410.000,1545.951
419700.000,4805340.000,1547.764
419700.000,4805330.000,1546.261
419700.000,4805350.000,1548.711
419700.000,4805370.000,1547.941
419700.000,4805360.000,1548.411
419700.000,4805430.000,1543.787
419700.000,4805500.000,1530.680
419700.000,4805490.000,1534.508
419700.000,4805510.000,1526.175
419700.000,4805530.000,1516.545
419700.000,4805520.000,1521.811
419700.000,4805450.000,1542.511
419700.000,4805440.000,1543.058
419700.000,4805460.000,1541.946
419700.000,4805480.000,1538.271
419700.000,4805470.000,1540.842
419702.755,4805737.245,1460.303
419704.000,4805326.000,1546.782
419710.000,4805610.000,1476.899
419710.000,4805600.000,1481.641
419710.000,4805620.000,1472.409
419710.000,4805640.000,1464.347
419710.000,4805630.000,1467.737
419710.000,4805560.000,1503.325
419710.000,4805550.000,1509.199
419710.000,4805570.000,1499.089
419710.000,4805590.000,1489.612
419710.000,4805580.000,1494.946
419710.000,4805650.000,1462.311
419710.000,4805720.000,1460.303
419710.000,4805710.000,1460.303
419710.000,4805730.000,1460.303
419710.000,4805739.127,1460.303
419710.000,4805327.437,1548.607
419710.000,4805670.000,1460.303
419710.000,4805660.000,1460.303
419710.000,4805680.000,1460.304
419710.000,4805700.000,1460.303
419710.000,4805690.000,1460.303
419710.000,4805540.000,1515.417
419710.000,4805390.000,1552.696
419710.000,4805380.000,1551.628
419710.000,4805400.000,1553.987
419710.000,4805420.000,1551.628
419710.000,4805410.000,1551.595
419710.000,4805340.000,1549.858
419710.000,4805330.000,1548.967
419710.000,4805350.000,1550.576
419710.000,4805370.000,1552.092
419710.000,4805360.000,1551.474
419710.000,4805430.000,1551.432
419710.000,4805500.000,1534.451
419710.000,4805490.000,1538.889
419710.000,4805510.000,1530.581
419710.000,4805530.000,1521.594
419710.000,4805520.000,1525.724
419710.000,4805450.000,1547.949
419710.000,4805440.000,1549.581
419710.000,4805460.000,1546.164
419710.000,4805480.000,1541.470
419710.000,4805470.000,1544.295
419710.693,4805739.307,1460.303
419712.068,4805327.932,1548.987
419713.363,4805740.000,1460.303
419718.632,4805741.368,1460.303
419720.000,4805620.000,1477.246
419720.000,4805610.000,1482.907
419720.000,4805630.000,1472.217
419720.000,4805650.000,1464.230
419720.000,4805640.000,1467.819
419720.000,4805600.000,1487.633
419720.000,4805560.000,1506.529
419720.000,4805550.000,1513.237
419720.000,4805570.000,1501.446
419720.000,4805590.000,1492.608
419720.000,4805580.000,1497.212
419720.000,4805730.000,1460.303
419720.000,4805720.000,1460.303
419720.000,4805740.000,1460.303
419720.000,4805741.724,1460.303
419720.000,4805329.832,1551.117
419720.000,4805710.000,1460.303
419720.000,4805670.000,1460.303
419720.000,4805660.000,1462.513
419720.000,4805680.000,1460.303
419720.000,4805700.000,1460.303
419720.000,4805690.000,1460.303
419720.000,4805400.000,1556.387
